id;aktion;stufe;fach;bereich;typ;kategorie;grund;ersatz
PX-R-223;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; nachträgliche Klagezulassung ergänzt; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-229;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc→open;;"zweite MC zum selben Wissenspunkt wie PX-R-021; in prüfungsnahe offene Aufgabe umgewandelt (IHK April 2015 Aufg. 1a, Mai 2023 Aufg. 1a)";
PX-R-230;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-233;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-235;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-239;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-241;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Erklärung präzisiert (Normzitat § 15 Abs. 4 TzBfG); Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-242;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Arbeitsschutz;"Arbeitszeit-, Jugend- und Mutterschutz führt die App unter Arbeitsrecht (vgl. R-AR-025 ff., PX-R-095/096 im Nachbarpaket); umsortiert, w ergänzt. Optionen in der Länge angeglichen (richtige Option war deutlich länger). Unklaren Distraktor („keine Mehrarbeit – auch nicht innerhalb von 8 Stunden“) ersetzt.";
PX-R-243;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
PX-R-244;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
R-AR-001;korrigiert;Dubletten;1;Arbeitsrecht;mc;;Erklärung um das Weisungsrecht als unterste Stufe (aus PX-R-099) ergänzt;
R-AR-007;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Wiederhergestellt als Variation (Hauptpflicht des Arbeitgebers; R-AR-006 fragt die des Arbeitnehmers); Frage neu gefasst, unplausible Distraktoren durch Nebenpflichten ersetzt, w ergänzt";
R-AR-014;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Frage präzisiert (Probezeit mit verkürzter Frist nach § 622 Abs. 3 BGB); Abgrenzung zur Probezeit in der Ausbildung ergänzt";
R-AR-015;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;richtige Option war deutlich länger als die Distraktoren (Hinweis im Wortlaut) – gekürzt;
R-AR-017;korrigiert;Themenpaket R-A / Zusammenführung;1;Arbeitsrecht;mc;;"w fachlich falsch (Agentur für Arbeit erteilt keine Kündigungszustimmung) – korrigiert | Zweistufige Prüfung, Abmahnung, Zwei-Wochen-Frist (§ 626 Abs. 2 BGB) und Anhörung (§ 102 BetrVG) aus der Dublettenfassung ergänzt; w zur Agentur für Arbeit ohne die zu weite Aussage „stimmt keiner Kündigung zu“ (vgl. § 18 KSchG, per Websuche geprüft)";
R-AR-024;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;Prüfungsschema: Handlungssituation mit Kraftverkehrsbezug, Punktebezug, Musterlösung in Stichpunkten;
R-AR-026;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;KVM-Bezug: Distraktor entspricht der Sonderregel des § 21a ArbZG für Fahrer – w und Erklärung klargestellt;
R-AR-028;korrigiert;Dubletten;1;Arbeitsrecht;mc;;Verkürzungsregel (Verkehrsbetriebe, Ausgleich) aus Z-EA-124 präzisiert und Bezug zu Kraftfahrern ergänzt.;
R-AR-030;korrigiert;Dubletten;1;Arbeitsrecht;mc;;Distraktor „20 Werktage“ aus R-AR-106 übernommen (typische Verwechslung Werktage/Arbeitstage) statt „22 Werktage“;
R-AR-040;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Erklärung fachlich falsch („ab Kenntnis“): Schutz besteht ab Beginn der Schwangerschaft, Mitteilung binnen zwei Wochen genügt; Fehlgeburt ergänzt";
R-AR-041;korrigiert;Dubletten;1;Arbeitsrecht;mc;;w zum Vier-Jahres-Distraktor präzisiert und Erklärung um Neugründungen (§ 14 Abs. 2a), Schriftform (§ 14 Abs. 4) ergänzt – vgl. Prüfungsfall „noch junge GmbH“;
R-AR-042;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Distraktor „elektronische Form“ war nicht eindeutig falsch (§ 126 Abs. 3, § 126a BGB lassen sie zu) – ersetzt; Erklärung präzisiert";
R-AR-045;korrigiert;Dubletten;1;Arbeitsrecht;mc;;"Fachlich präzisiert: Schwelle bezieht sich auf den Arbeitgeber (ohne Auszubildende), nicht den Betrieb; Distraktor „wichtiger Grund“ aus Z-EA-107; Erklärung um Antrag, Ablehnung und Brückenteilzeit ergänzt";
R-AR-048;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;Distraktoren waren offensichtlich zulässige Tätigkeiten – durch plausible Grenzfälle ersetzt;
R-AR-051;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;Kernaussagen der gelöschten Detailfragen zum Betriebsübergang (Kündigungsverbot, Widerspruch) in die Erklärung übernommen;
R-AR-054;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Rechtsänderung (BEG IV): Zeugnis seit 1.1.2025 mit Einwilligung elektronisch zulässig – Distraktor ersetzt, Erklärung aktualisiert; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
R-AR-056;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar);
R-AR-061;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w widersprüchlich („acht Merkmale“ statt der Merkmale des § 1 AGG) – korrigiert; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
R-AR-063;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar); „Falsch, …“ aus den w-Texten entfernt";
R-AR-065;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Längenhinweis in der richtigen Option entfernt; Rechtsgrundlage präzisiert (§ 4 PflegeZG)";
R-AR-068;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;Rechtsänderung BEG IV: Elternzeitverlangen für ab 1.5.2025 geborene Kinder in Textform – Erklärung aktualisiert;
R-AR-069;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Rechtsstand 2026 ergänzt (Textform seit 2025, nicht im Transportgewerbe); Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
R-AR-070;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Mindestlohn auf Stand 2026 aktualisiert (Erklärung nannte 12,82 € von 2025)";
R-AR-071;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;"Prüfungsschema: Handlungssituation, Punktebezug, Stichpunkte; elektronische Form seit 2025 ergänzt";
R-AR-072;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;Handlungssituation mit Kraftverkehrsbezug, Punktebezug und Stichpunkte ergänzt;
R-AR-073;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;w fehlten;
R-AR-075;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;w fehlten;
R-AR-076;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;Kraftverkehrsbezug, Punktebezug und Musterlösung in Stichpunkten;
R-AR-077;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;"Punktebezug und Stichpunkte; Anhörung des Betriebsrats ergänzt";
R-AR-078;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;Handlungssituation, Punktebezug, Stichpunkte und Beispiel ergänzt;
R-AR-079;korrigiert;Themenpaket R-A;1;Arbeitsrecht;open;;Handlungssituation mit Kraftverkehrsbezug, Punktebezug und Stichpunkte;
R-AR-110;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Wiederhergestellt als Variation (einzelnes geschütztes Merkmal erkennen; R-AR-061 fragt die Aufzählung); Verneinungsfrage positiv umformuliert, w ergänzt";
R-AR-112;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Wiederhergestellt als Variation (Form des Zeugnisses; R-AR-054 fragt die Zeugnisarten) und an den Rechtsstand angepasst: seit 1.1.2025 elektronische Form mit Einwilligung zulässig (§ 109 Abs. 3 GewO); w ergänzt";
R-AR-115;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Gedankenstriche im Fragetext korrigiert";
R-AR-116;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Grundsatz Equal Pay ab dem ersten Tag ergänzt";
R-AR-118;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"Wiederhergestellt als Variation (Anwendung des Weisungsrechts im Fall und seine Grenzen; R-AR-005 fragt nur die Rechtsgrundlage); in eine Handlungssituation umgeformt, w ergänzt";
R-AR-120;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Normzitat korrigiert (§ 2 Abs. 1 Satz 9 statt Abs. 4 NachwG); Schriftform im Transportgewerbe ergänzt";
R-AR-121;korrigiert;Themenpaket R-A;1;Arbeitsrecht;mc;;"w fehlten; Fragetext sprachlich geglättet; Optionen längengleich gestaltet (richtige Option war am Wortlaut erkennbar)";
R-BR-027;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-028;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-029;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-030;korrigiert + umsortiert;Themenpaket R-B / Querschnitt;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. | Erklärung um Bindung der Tarifparteien und Einwirkungspflicht aus der gelöschten Dublette PX-R-058 sowie die absolute Friedenspflicht ergänzt";
R-BR-031;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;Variation nach neuer Dublettenregel (Löschung zurückgenommen): Arten von Tarifverträgen benennen (R-BR-063 fragt die Funktion des Manteltarifvertrags). Als Tarifrecht zum Arbeitsrecht umsortiert.;
R-BR-032;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-033;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-034;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-035;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-036;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-037;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-038;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert.";
R-BR-059;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt.";
R-BR-061;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt. Fortgeltung beim Verbandsaustritt ergänzt (vgl. P-RE 29.4.2015 Aufg. 4).";
R-BR-062;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt.";
R-BR-063;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt. Erklärung korrigiert: Der Rahmentarifvertrag regelt die Entgeltgruppen und ist nicht mit dem Manteltarifvertrag gleichzusetzen.";
R-BR-064;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt.";
R-BR-065;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt.";
R-BR-066;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt.";
R-BR-067;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Fragestamm verriet die Lösung („zulässige Rechtsausübung“); neutralisiert, w und Kraftverkehrsbeispiel ergänzt, als Individualarbeitsrecht zum Arbeitsrecht umsortiert.";
R-BR-068;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;mc;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Distraktoren ohne w-Begründung; w ergänzt.";
R-BR-080;korrigiert + umsortiert;Themenpaket R-B;1;Arbeitsrecht;open;von Recht · Betriebsverfassung;"Tarif- und Arbeitskampfrecht ist kollektives Arbeitsrecht, nicht Betriebsverfassung; wie im Nachbarpaket (PX-R-057 ff.) unter Arbeitsrecht einsortiert. Anzahl der erwarteten Punkte im Operator ergänzt.";
R-AR-601;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: Arbeitszeit angestellter Fahrer nach § 21a ArbZG fehlt paketübergreifend (FT-Prüfung 20.11.2023 Aufg. 2c, 11.11.2025 Aufg. 1b);
R-AR-602;neu;Themenpaket R-A;1;Arbeitsrecht;open;;Lücke: Sonderregeln für Fahrer (§ 21a ArbZG) fehlen im Katalog (FT-Prüfung 20.11.2023 Aufg. 2b/c, 11.11.2025 Aufg. 1a/b);
R-AR-603;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: Pflicht zur Arbeitszeiterfassung (BAG 13.9.2022) ist nur als Mitbestimmungsfrage vorhanden (FT-Prüfung 11.11.2025 Aufg. 1a: lückenloser Arbeitszeitnachweis);
R-AR-604;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: arbeitszeitrechtliche Einordnung von Bereitschaftsdienst und Rufbereitschaft (IHK Mai 2021 Aufg. 2a/c);
R-AR-605;neu;Themenpaket R-A;1;Arbeitsrecht;open;;Lücke: Voraussetzungen der krankheitsbedingten Kündigung fehlen als eigene Aufgabe (IHK Nov. 2020 Aufg. 1a);
R-AR-606;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: Vergleichsgruppe und Ziel der Sozialauswahl fehlen (IHK Mai 2019 Aufg. 2a/c);
R-AR-607;neu;Themenpaket R-A;1;Arbeitsrecht;open;;Lücke: formale und inhaltliche Bestandteile der Abmahnung nur als Einzel-MC vorhanden (IHK Nov. 2021 und Mai 2024 Aufg. 2c);
R-AR-608;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: abmahnungsberechtigte Personen (IHK Nov. 2021 und Mai 2024 Aufg. 2b);
R-AR-609;neu;Themenpaket R-A;1;Arbeitsrecht;open;;Lücke: Arbeitspapiere bei Beendigung des Arbeitsverhältnisses (IHK Nov. 2021 Aufg. 4b);
R-AR-610;neu;Themenpaket R-A;1;Arbeitsrecht;open;;Lücke: Arbeitsgerichtsbarkeit (Zuständigkeit, Besetzung, Klageerhebung) fehlt als eigene Aufgabe (IHK Mai 2016 Aufg. 7b/c, Nov. 2020 Aufg. 1c, Nov. 2025 Aufg. 3d);
R-AR-611;neu;Themenpaket R-A;1;Arbeitsrecht;open;;"Lücke: Vertragsbeziehungen der Arbeitnehmerüberlassung und Form des Überlassungsvertrags (FT-Prüfung 15.5.2023 Aufg. 5a/b); Textform seit 2025";
R-AR-612;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: Anzeige- und Nachweispflichten im Krankheitsfall mit eAU (IHK Mai 2022 Aufg. 4);
R-AR-613;neu;Themenpaket R-A;1;Arbeitsrecht;mc;;Lücke: wöchentliche Höchstarbeitszeit nach § 3 ArbZG (IHK Nov. 2014 Aufg. 4a, Mai 2016 Aufg. 2b);
R-AR-614;neu;Themenpaket R-A;1;Arbeitsrecht;calc;;Lücke: Umrechnung des Mindesturlaubs bei Teilzeit (Übertragung zu IHK April 2015 Aufg. 3b);
PX-R-001;gelöscht;Querschnitt;1;Arbeitsschutz;mc;Dublette;"Dublette zu PX-Z-064 a) (offen: „Erläutern Sie drei Ziele der Unterweisung“ mit im Kern gleicher Musterlösung, nur andere Beschäftigtengruppe); PX-Z-064 fragt zusätzlich Themen für Fahrer und nennt Punkte; Stichpunkte übernommen";PX-Z-064
PX-R-004;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;fachlich unbrauchbar, trivial oder nicht lösbar;Trivia ohne Rechtsgrundlage und ohne Prüfungsbezug (Faustregel zum Lenkspiel eines Staplers).;
PX-R-006;gelöscht;Querschnitt;1;Arbeitsschutz;mc;Dublette;"Dublette zu PX-K-034 (MC: Qualifikation für Arbeiten an HV-Systemen = fachkundige Person nach DGUV Information 209-093), gleiche Frageweise; PX-K-034 mit genauerer Situation (Freischalten, Tausch von HV-Komponenten) steht beim HV-Werkstattblock PX-K-032/-033. Hinweis zum HV-Arbeitsplatz übernommen.";PX-K-034
PX-R-014;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;Dublette: gleiche Frage und Antwort wie R-AS-007 (Schwelle für den Arbeitsschutzausschuss).;R-AS-007
PX-R-018;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;"Dublette: gleiche Frage (Ziel der Unterweisung) wie PX-R-011; Distraktoren zudem abwegig.";PX-R-011
PX-R-080;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;Dublette: gleiche Frage und Antwort wie R-AS-007 (Schwelle für den Arbeitsschutzausschuss).;R-AS-007
PX-R-132;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;Dublette von R-AS-001 und R-AS-023 (Verantwortung des Arbeitgebers, Übertragbarkeit von Aufgaben).;R-AS-001
R-AS-020;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;Dublette: Unfallanzeige nach § 193 SGB VII prüft PX-R-116 (mit Meldefrist und Beteiligung des Betriebsrats).;PX-R-116
R-AS-103;gelöscht;Dubletten;1;Arbeitsschutz;mc;fachlich unbrauchbar, trivial oder nicht lösbar;"Kombiniert Schwelle (R-AS-007) und Sitzungsturnus (R-AS-008); beide Punkte einzeln abgedeckt";R-AS-007
R-AS-105;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;Dublette von R-AS-009 (Sicherheitsbeauftragte ab mehr als 20 Beschäftigten).;R-AS-009
R-AS-107;gelöscht;Themenpaket R-B;1;Arbeitsschutz;mc;Dublette;Dublette von R-AS-013 (mindestens jährliche Unterweisung).;R-AS-013
R-AS-110;gelöscht;Dubletten;1;Arbeitsschutz;mc;Dublette;"Dublette: Inhalt der ArbStättV (Umkehrfrage); R-AS-015 hat die plausibleren Distraktoren (andere Arbeitsschutzverordnungen)";R-AS-015
PX-R-002;korrigiert;Themenpaket R-B;1;Arbeitsschutz;mc;;"Distraktoren abwegig (§ 433 BGB, § 7 StVG); durch typische Verwechslungen aus dem Arbeitsschutzrecht ersetzt, w und ergänzende Vorschriften (P-OK 18.5.2021 Aufg. 4b) ergänzt.";
PX-R-003;korrigiert;Themenpaket R-B / Optionslängen;1;Arbeitsschutz;mc;;"Distraktoren abwegig (ISO 9001, VO 561/2006, ADR); durch verwechselbare Prüfvorschriften ersetzt, Erklärung um Prüffrist und Fahrerbeauftragung ergänzt (vgl. P-OK 16.11.2021 Aufg. 1). | Klammertitel „(Flurförderzeuge)“ nahm die Antwort vorweg; Titelklammern bei allen Optionen aufgelöst, Titel in der Erklärung";
